mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
1.2141780853271484,0.13310298843773757,0.07266505559285481,0.0014107978360012583,0.25,{'model__C': 0.25},0.629406099518459,0.6247191011235955,0.6277128547579299,0.6272793517999949,0.0019378565649134408,1,0.6648688561430544,0.6648367523837041,0.6631781701444622,0.6642945928904069,0.000789538883816823,0.6290287632327,0.6245128156613436,0.6272953039216829,0.6269456276052422,0.0018601345402092845,1,0.6644675672171206,0.6644134256476576,0.6628807810955945,0.6639205913201242,0.0007355890178006913
1.5403374830881755,0.07892932165972477,0.07495641708374023,0.004958415579356391,1.0,{'model__C': 1.0},0.6285072231139647,0.6241412520064206,0.6275844355977912,0.6267443035727255,0.0018787925719520422,2,0.6653183087739575,0.6644515072715015,0.6631781701444622,0.6643159953966404,0.0008789466952118404,0.6281618934720771,0.6239265905272642,0.627198324687391,0.6264289362289107,0.001812625482298564,2,0.664933833162804,0.6640489688979492,0.6629109973803249,0.6639645998136927,0.000827971318948972
2.238309303919474,0.5261544230348342,0.07593297958374023,0.001612300454129603,4.0,{'model__C': 4.0},0.6287640449438202,0.6234991974317817,0.6276486451778606,0.6266372958511542,0.002265211605527773,3,0.6650935824585059,0.6642588847154002,0.6631781701444622,0.6641768791061228,0.0007841108651044463,0.6284189540365623,0.6232841692606556,0.627261051284759,0.6263213915273256,0.0021990488881219817,3,0.66470370327682,0.6638606056467347,0.6629207121015883,0.6638283403417143,0.0007282605624223593
